path,name,class,stem,group,split
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1464)_g237_original.jpg,image (1464)_g237_original.jpg,Apple_healthy,image (1464)_g237_original,image (1464),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (393)_g1307_original.jpg,image (393)_g1307_original.jpg,Apple_healthy,image (393)_g1307_original,image (393),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1255)_g1425_distortion.jpg,image (1255)_g1425_distortion.jpg,Apple_healthy,image (1255)_g1425_distortion,image (1255),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (319)_g139_crop.jpg,image (319)_g139_crop.jpg,Apple_healthy,image (319)_g139_crop,image (319),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (186)_g165_original.jpg,image (186)_g165_original.jpg,Apple_healthy,image (186)_g165_original,image (186),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (62)_g1414_crop.jpg,image (62)_g1414_crop.jpg,Apple_healthy,image (62)_g1414_crop,image (62),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1540)_g918_flip.jpg,image (1540)_g918_flip.jpg,Apple_healthy,image (1540)_g918_flip,image (1540),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1443)_g1292_distortion.jpg,image (1443)_g1292_distortion.jpg,Apple_healthy,image (1443)_g1292_distortion,image (1443),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1526)_g1422_distortion.jpg,image (1526)_g1422_distortion.jpg,Apple_healthy,image (1526)_g1422_distortion,image (1526),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (130)_g1272_shear.jpg,image (130)_g1272_shear.jpg,Apple_healthy,image (130)_g1272_shear,image (130),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1340)_g55_flip.jpg,image (1340)_g55_flip.jpg,Apple_healthy,image (1340)_g55_flip,image (1340),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (150)_g951_shear.jpg,image (150)_g951_shear.jpg,Apple_healthy,image (150)_g951_shear,image (150),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (567)_g1549_distortion.jpg,image (567)_g1549_distortion.jpg,Apple_healthy,image (567)_g1549_distortion,image (567),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (787)_g275_crop.jpg,image (787)_g275_crop.jpg,Apple_healthy,image (787)_g275_crop,image (787),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (176)_g218_rotate.jpg,image (176)_g218_rotate.jpg,Apple_healthy,image (176)_g218_rotate,image (176),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1301)_g699_flip.jpg,image (1301)_g699_flip.jpg,Apple_healthy,image (1301)_g699_flip,image (1301),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (575)_g1173_crop.jpg,image (575)_g1173_crop.jpg,Apple_healthy,image (575)_g1173_crop,image (575),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (438)_g1428_crop.jpg,image (438)_g1428_crop.jpg,Apple_healthy,image (438)_g1428_crop,image (438),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1041)_g1258_crop.jpg,image (1041)_g1258_crop.jpg,Apple_healthy,image (1041)_g1258_crop,image (1041),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (675)_g1248_crop.jpg,image (675)_g1248_crop.jpg,Apple_healthy,image (675)_g1248_crop,image (675),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1601)_g1349_flip.jpg,image (1601)_g1349_flip.jpg,Apple_healthy,image (1601)_g1349_flip,image (1601),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1619)_g393_rotate.jpg,image (1619)_g393_rotate.jpg,Apple_healthy,image (1619)_g393_rotate,image (1619),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1187)_g1132_shear.jpg,image (1187)_g1132_shear.jpg,Apple_healthy,image (1187)_g1132_shear,image (1187),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1308)_g132_rotate.jpg,image (1308)_g132_rotate.jpg,Apple_healthy,image (1308)_g132_rotate,image (1308),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1255)_g1425_rotate.jpg,image (1255)_g1425_rotate.jpg,Apple_healthy,image (1255)_g1425_rotate,image (1255),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (201)_g757_crop.jpg,image (201)_g757_crop.jpg,Apple_healthy,image (201)_g757_crop,image (201),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1002)_g58_original.jpg,image (1002)_g58_original.jpg,Apple_healthy,image (1002)_g58_original,image (1002),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (717)_g355_crop.jpg,image (717)_g355_crop.jpg,Apple_healthy,image (717)_g355_crop,image (717),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (783)_g415_crop.jpg,image (783)_g415_crop.jpg,Apple_healthy,image (783)_g415_crop,image (783),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (894)_g1059_distortion.jpg,image (894)_g1059_distortion.jpg,Apple_healthy,image (894)_g1059_distortion,image (894),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (488)_g1005_rotate.jpg,image (488)_g1005_rotate.jpg,Apple_healthy,image (488)_g1005_rotate,image (488),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1548)_g1166_flip.jpg,image (1548)_g1166_flip.jpg,Apple_healthy,image (1548)_g1166_flip,image (1548),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (39)_g1017_shear.jpg,image (39)_g1017_shear.jpg,Apple_healthy,image (39)_g1017_shear,image (39),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1102)_g1369_original.jpg,image (1102)_g1369_original.jpg,Apple_healthy,image (1102)_g1369_original,image (1102),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1162)_g780_crop.jpg,image (1162)_g780_crop.jpg,Apple_healthy,image (1162)_g780_crop,image (1162),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1049)_g369_crop.jpg,image (1049)_g369_crop.jpg,Apple_healthy,image (1049)_g369_crop,image (1049),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (780)_g708_rotate.jpg,image (780)_g708_rotate.jpg,Apple_healthy,image (780)_g708_rotate,image (780),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (973)_g16_crop.jpg,image (973)_g16_crop.jpg,Apple_healthy,image (973)_g16_crop,image (973),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1570)_g1558_shear.jpg,image (1570)_g1558_shear.jpg,Apple_healthy,image (1570)_g1558_shear,image (1570),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (221)_g929_original.jpg,image (221)_g929_original.jpg,Apple_healthy,image (221)_g929_original,image (221),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1162)_g780_shear.jpg,image (1162)_g780_shear.jpg,Apple_healthy,image (1162)_g780_shear,image (1162),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (488)_g1005_crop.jpg,image (488)_g1005_crop.jpg,Apple_healthy,image (488)_g1005_crop,image (488),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (900)_g684_flip.jpg,image (900)_g684_flip.jpg,Apple_healthy,image (900)_g684_flip,image (900),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1570)_g1558_distortion.jpg,image (1570)_g1558_distortion.jpg,Apple_healthy,image (1570)_g1558_distortion,image (1570),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (425)_g1295_shear.jpg,image (425)_g1295_shear.jpg,Apple_healthy,image (425)_g1295_shear,image (425),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1388)_g1427_distortion.jpg,image (1388)_g1427_distortion.jpg,Apple_healthy,image (1388)_g1427_distortion,image (1388),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (778)_g1289_distortion.jpg,image (778)_g1289_distortion.jpg,Apple_healthy,image (778)_g1289_distortion,image (778),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (826)_g937_original.jpg,image (826)_g937_original.jpg,Apple_healthy,image (826)_g937_original,image (826),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (576)_g941_crop.jpg,image (576)_g941_crop.jpg,Apple_healthy,image (576)_g941_crop,image (576),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (375)_g959_original.jpg,image (375)_g959_original.jpg,Apple_healthy,image (375)_g959_original,image (375),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (206)_g92_rotate.jpg,image (206)_g92_rotate.jpg,Apple_healthy,image (206)_g92_rotate,image (206),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1004)_g418_distortion.jpg,image (1004)_g418_distortion.jpg,Apple_healthy,image (1004)_g418_distortion,image (1004),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (805)_g11_rotate.jpg,image (805)_g11_rotate.jpg,Apple_healthy,image (805)_g11_rotate,image (805),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1335)_g1512_shear.jpg,image (1335)_g1512_shear.jpg,Apple_healthy,image (1335)_g1512_shear,image (1335),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1162)_g780_rotate.jpg,image (1162)_g780_rotate.jpg,Apple_healthy,image (1162)_g780_rotate,image (1162),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (143)_g127_shear.jpg,image (143)_g127_shear.jpg,Apple_healthy,image (143)_g127_shear,image (143),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1198)_g98_shear.jpg,image (1198)_g98_shear.jpg,Apple_healthy,image (1198)_g98_shear,image (1198),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (772)_g751_crop.jpg,image (772)_g751_crop.jpg,Apple_healthy,image (772)_g751_crop,image (772),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1301)_g699_shear.jpg,image (1301)_g699_shear.jpg,Apple_healthy,image (1301)_g699_shear,image (1301),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1443)_g1292_crop.jpg,image (1443)_g1292_crop.jpg,Apple_healthy,image (1443)_g1292_crop,image (1443),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1314)_g1201_crop.jpg,image (1314)_g1201_crop.jpg,Apple_healthy,image (1314)_g1201_crop,image (1314),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (747)_g380_distortion.jpg,image (747)_g380_distortion.jpg,Apple_healthy,image (747)_g380_distortion,image (747),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (780)_g708_distortion.jpg,image (780)_g708_distortion.jpg,Apple_healthy,image (780)_g708_distortion,image (780),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1601)_g1349_crop.jpg,image (1601)_g1349_crop.jpg,Apple_healthy,image (1601)_g1349_crop,image (1601),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1383)_g995_flip.jpg,image (1383)_g995_flip.jpg,Apple_healthy,image (1383)_g995_flip,image (1383),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1408)_g397_rotate.jpg,image (1408)_g397_rotate.jpg,Apple_healthy,image (1408)_g397_rotate,image (1408),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1058)_g1136_shear.jpg,image (1058)_g1136_shear.jpg,Apple_healthy,image (1058)_g1136_shear,image (1058),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1249)_g922_crop.jpg,image (1249)_g922_crop.jpg,Apple_healthy,image (1249)_g922_crop,image (1249),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (650)_g1057_flip.jpg,image (650)_g1057_flip.jpg,Apple_healthy,image (650)_g1057_flip,image (650),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1161)_g545_distortion.jpg,image (1161)_g545_distortion.jpg,Apple_healthy,image (1161)_g545_distortion,image (1161),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (166)_g1112_flip.jpg,image (166)_g1112_flip.jpg,Apple_healthy,image (166)_g1112_flip,image (166),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1612)_g1613_shear.jpg,image (1612)_g1613_shear.jpg,Apple_healthy,image (1612)_g1613_shear,image (1612),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1543)_g1516_flip.jpg,image (1543)_g1516_flip.jpg,Apple_healthy,image (1543)_g1516_flip,image (1543),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (390)_g14_original.jpg,image (390)_g14_original.jpg,Apple_healthy,image (390)_g14_original,image (390),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (681)_g224_crop.jpg,image (681)_g224_crop.jpg,Apple_healthy,image (681)_g224_crop,image (681),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (778)_g1289_shear.jpg,image (778)_g1289_shear.jpg,Apple_healthy,image (778)_g1289_shear,image (778),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (474)_g851_shear.jpg,image (474)_g851_shear.jpg,Apple_healthy,image (474)_g851_shear,image (474),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (514)_g1535_original.jpg,image (514)_g1535_original.jpg,Apple_healthy,image (514)_g1535_original,image (514),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (74)_g524_flip.jpg,image (74)_g524_flip.jpg,Apple_healthy,image (74)_g524_flip,image (74),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (987)_g583_shear.jpg,image (987)_g583_shear.jpg,Apple_healthy,image (987)_g583_shear,image (987),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1021)_g89_crop.jpg,image (1021)_g89_crop.jpg,Apple_healthy,image (1021)_g89_crop,image (1021),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (681)_g224_original.jpg,image (681)_g224_original.jpg,Apple_healthy,image (681)_g224_original,image (681),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (814)_g820_crop.jpg,image (814)_g820_crop.jpg,Apple_healthy,image (814)_g820_crop,image (814),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1301)_g699_original.jpg,image (1301)_g699_original.jpg,Apple_healthy,image (1301)_g699_original,image (1301),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1472)_g1474_crop.jpg,image (1472)_g1474_crop.jpg,Apple_healthy,image (1472)_g1474_crop,image (1472),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1521)_g1083_rotate.jpg,image (1521)_g1083_rotate.jpg,Apple_healthy,image (1521)_g1083_rotate,image (1521),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (739)_g196_crop.jpg,image (739)_g196_crop.jpg,Apple_healthy,image (739)_g196_crop,image (739),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1004)_g418_crop.jpg,image (1004)_g418_crop.jpg,Apple_healthy,image (1004)_g418_crop,image (1004),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (663)_g1557_original.jpg,image (663)_g1557_original.jpg,Apple_healthy,image (663)_g1557_original,image (663),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (972)_g195_rotate.jpg,image (972)_g195_rotate.jpg,Apple_healthy,image (972)_g195_rotate,image (972),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1208)_g203_flip.jpg,image (1208)_g203_flip.jpg,Apple_healthy,image (1208)_g203_flip,image (1208),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (155)_g442_rotate.jpg,image (155)_g442_rotate.jpg,Apple_healthy,image (155)_g442_rotate,image (155),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1314)_g1201_shear.jpg,image (1314)_g1201_shear.jpg,Apple_healthy,image (1314)_g1201_shear,image (1314),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (858)_g1607_original.jpg,image (858)_g1607_original.jpg,Apple_healthy,image (858)_g1607_original,image (858),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (438)_g1428_original.jpg,image (438)_g1428_original.jpg,Apple_healthy,image (438)_g1428_original,image (438),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1619)_g393_distortion.jpg,image (1619)_g393_distortion.jpg,Apple_healthy,image (1619)_g393_distortion,image (1619),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (571)_g639_flip.jpg,image (571)_g639_flip.jpg,Apple_healthy,image (571)_g639_flip,image (571),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1327)_g886_shear.jpg,image (1327)_g886_shear.jpg,Apple_healthy,image (1327)_g886_shear,image (1327),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (21)_g675_original.jpg,image (21)_g675_original.jpg,Apple_healthy,image (21)_g675_original,image (21),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (56)_g743_original.jpg,image (56)_g743_original.jpg,Apple_healthy,image (56)_g743_original,image (56),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (654)_g192_original.jpg,image (654)_g192_original.jpg,Apple_healthy,image (654)_g192_original,image (654),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (675)_g1248_distortion.jpg,image (675)_g1248_distortion.jpg,Apple_healthy,image (675)_g1248_distortion,image (675),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1573)_g61_rotate.jpg,image (1573)_g61_rotate.jpg,Apple_healthy,image (1573)_g61_rotate,image (1573),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1486)_g282_rotate.jpg,image (1486)_g282_rotate.jpg,Apple_healthy,image (1486)_g282_rotate,image (1486),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1431)_g41_crop.jpg,image (1431)_g41_crop.jpg,Apple_healthy,image (1431)_g41_crop,image (1431),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1442)_g994_rotate.jpg,image (1442)_g994_rotate.jpg,Apple_healthy,image (1442)_g994_rotate,image (1442),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1508)_g1568_shear.jpg,image (1508)_g1568_shear.jpg,Apple_healthy,image (1508)_g1568_shear,image (1508),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1005)_g1628_crop.jpg,image (1005)_g1628_crop.jpg,Apple_healthy,image (1005)_g1628_crop,image (1005),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (858)_g1607_distortion.jpg,image (858)_g1607_distortion.jpg,Apple_healthy,image (858)_g1607_distortion,image (858),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (194)_g793_shear.jpg,image (194)_g793_shear.jpg,Apple_healthy,image (194)_g793_shear,image (194),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (746)_g906_flip.jpg,image (746)_g906_flip.jpg,Apple_healthy,image (746)_g906_flip,image (746),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (913)_g630_shear.jpg,image (913)_g630_shear.jpg,Apple_healthy,image (913)_g630_shear,image (913),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (654)_g192_flip.jpg,image (654)_g192_flip.jpg,Apple_healthy,image (654)_g192_flip,image (654),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1511)_g1519_crop.jpg,image (1511)_g1519_crop.jpg,Apple_healthy,image (1511)_g1519_crop,image (1511),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (488)_g1005_original.jpg,image (488)_g1005_original.jpg,Apple_healthy,image (488)_g1005_original,image (488),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (302)_g954_rotate.jpg,image (302)_g954_rotate.jpg,Apple_healthy,image (302)_g954_rotate,image (302),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (622)_g605_rotate.jpg,image (622)_g605_rotate.jpg,Apple_healthy,image (622)_g605_rotate,image (622),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1508)_g1568_original.jpg,image (1508)_g1568_original.jpg,Apple_healthy,image (1508)_g1568_original,image (1508),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (973)_g16_rotate.jpg,image (973)_g16_rotate.jpg,Apple_healthy,image (973)_g16_rotate,image (973),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1247)_g1223_rotate.jpg,image (1247)_g1223_rotate.jpg,Apple_healthy,image (1247)_g1223_rotate,image (1247),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (208)_g178_flip.jpg,image (208)_g178_flip.jpg,Apple_healthy,image (208)_g178_flip,image (208),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1383)_g995_original.jpg,image (1383)_g995_original.jpg,Apple_healthy,image (1383)_g995_original,image (1383),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1503)_g172_crop.jpg,image (1503)_g172_crop.jpg,Apple_healthy,image (1503)_g172_crop,image (1503),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (170)_g289_flip.jpg,image (170)_g289_flip.jpg,Apple_healthy,image (170)_g289_flip,image (170),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (894)_g1059_crop.jpg,image (894)_g1059_crop.jpg,Apple_healthy,image (894)_g1059_crop,image (894),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1005)_g1628_original.jpg,image (1005)_g1628_original.jpg,Apple_healthy,image (1005)_g1628_original,image (1005),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (847)_g988_rotate.jpg,image (847)_g988_rotate.jpg,Apple_healthy,image (847)_g988_rotate,image (847),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (748)_g530_crop.jpg,image (748)_g530_crop.jpg,Apple_healthy,image (748)_g530_crop,image (748),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (913)_g630_flip.jpg,image (913)_g630_flip.jpg,Apple_healthy,image (913)_g630_flip,image (913),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (535)_g451_distortion.jpg,image (535)_g451_distortion.jpg,Apple_healthy,image (535)_g451_distortion,image (535),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (390)_g14_shear.jpg,image (390)_g14_shear.jpg,Apple_healthy,image (390)_g14_shear,image (390),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (199)_g392_distortion.jpg,image (199)_g392_distortion.jpg,Apple_healthy,image (199)_g392_distortion,image (199),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1099)_g534_shear.jpg,image (1099)_g534_shear.jpg,Apple_healthy,image (1099)_g534_shear,image (1099),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (74)_g524_original.jpg,image (74)_g524_original.jpg,Apple_healthy,image (74)_g524_original,image (74),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (254)_g758_flip.jpg,image (254)_g758_flip.jpg,Apple_healthy,image (254)_g758_flip,image (254),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1255)_g1425_shear.jpg,image (1255)_g1425_shear.jpg,Apple_healthy,image (1255)_g1425_shear,image (1255),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (668)_g609_crop.jpg,image (668)_g609_crop.jpg,Apple_healthy,image (668)_g609_crop,image (668),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1528)_g81_crop.jpg,image (1528)_g81_crop.jpg,Apple_healthy,image (1528)_g81_crop,image (1528),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (717)_g355_rotate.jpg,image (717)_g355_rotate.jpg,Apple_healthy,image (717)_g355_rotate,image (717),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1082)_g984_shear.jpg,image (1082)_g984_shear.jpg,Apple_healthy,image (1082)_g984_shear,image (1082),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (826)_g937_shear.jpg,image (826)_g937_shear.jpg,Apple_healthy,image (826)_g937_shear,image (826),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (569)_g1241_flip.jpg,image (569)_g1241_flip.jpg,Apple_healthy,image (569)_g1241_flip,image (569),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1472)_g1474_flip.jpg,image (1472)_g1474_flip.jpg,Apple_healthy,image (1472)_g1474_flip,image (1472),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1187)_g1132_flip.jpg,image (1187)_g1132_flip.jpg,Apple_healthy,image (1187)_g1132_flip,image (1187),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (816)_g1099_distortion.jpg,image (816)_g1099_distortion.jpg,Apple_healthy,image (816)_g1099_distortion,image (816),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (20)_g650_crop.jpg,image (20)_g650_crop.jpg,Apple_healthy,image (20)_g650_crop,image (20),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (150)_g951_rotate.jpg,image (150)_g951_rotate.jpg,Apple_healthy,image (150)_g951_rotate,image (150),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1573)_g61_crop.jpg,image (1573)_g61_crop.jpg,Apple_healthy,image (1573)_g61_crop,image (1573),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1570)_g1558_flip.jpg,image (1570)_g1558_flip.jpg,Apple_healthy,image (1570)_g1558_flip,image (1570),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1049)_g369_flip.jpg,image (1049)_g369_flip.jpg,Apple_healthy,image (1049)_g369_flip,image (1049),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (74)_g524_rotate.jpg,image (74)_g524_rotate.jpg,Apple_healthy,image (74)_g524_rotate,image (74),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1208)_g203_crop.jpg,image (1208)_g203_crop.jpg,Apple_healthy,image (1208)_g203_crop,image (1208),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (227)_g549_original.jpg,image (227)_g549_original.jpg,Apple_healthy,image (227)_g549_original,image (227),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1408)_g397_crop.jpg,image (1408)_g397_crop.jpg,Apple_healthy,image (1408)_g397_crop,image (1408),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (819)_g1175_distortion.jpg,image (819)_g1175_distortion.jpg,Apple_healthy,image (819)_g1175_distortion,image (819),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (654)_g192_shear.jpg,image (654)_g192_shear.jpg,Apple_healthy,image (654)_g192_shear,image (654),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1540)_g918_shear.jpg,image (1540)_g918_shear.jpg,Apple_healthy,image (1540)_g918_shear,image (1540),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1503)_g172_original.jpg,image (1503)_g172_original.jpg,Apple_healthy,image (1503)_g172_original,image (1503),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (1610)_g1388_distortion.jpg,image (1610)_g1388_distortion.jpg,Apple_healthy,image (1610)_g1388_distortion,image (1610),test
/home/andres/leaffliction/augmented_directory/test/Apple_healthy/image (322)_g872_crop.jpg,image (322)_g872_crop.jpg,Apple_healthy,image (322)_g872_crop,image (322),test
